"ID","City","Type","Make","Model","Year","Color","Trim","CreatedAt","Days","Trips","T/D","$day","Busy30","Gross30","Gross365","Plan","Favs","Reviews","StarHost","URL","Features","Avg Market $*","Depreciation Y1*","Insurance Y*","Maintenance Y*","Avg Repairs Y*"
"2142222","Montréal, QC","SUV","Kia","Niro","2018","","","7/24/2023","25","0","0.00","113","0","0","0","Turo Standard","2","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/niro/2142222","Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Sunroof, USB charger, USB input","18304","2421","2049","1402","839"
"2133124","Montréal, QC","SUV","Kia","Niro EV","2023","GREEN","Limited","7/19/2023","30","2","0.07","435","3","290","290","Turo Standard","10","2","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/niro-ev/2133124","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","43833","","","",""
"2163372","Laval, QC","CARGO_MINIVAN","Nissan","NV200 Cargo","2018","","","8/7/2023","11","0","0.00","120","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/minivan-rental/canada/laval-qc/nissan/nv200-cargo/2163372","AUX input, Backup camera, Long-term car, Snow tires or chains","16345","2580","2062","1432","853"
"2163544","Laval, QC","CARGO_MINIVAN","Nissan","NV200 Cargo","2019","","SV","8/7/2023","11","0","0.00","120","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/minivan-rental/canada/laval-qc/nissan/nv200-cargo/2163544","Long-term car","17548","2583","2107","1315","744"
"2163525","Laval, QC","CARGO_MINIVAN","Nissan","NV200 Cargo","2019","","SV","8/7/2023","11","0","0.00","120","0","0","0","Turo Standard","2","0","false","https://turo.com/ca/en/minivan-rental/canada/laval-qc/nissan/nv200-cargo/2163525","","17548","2583","2107","1315","744"
"2163511","Laval, QC","CARGO_MINIVAN","Nissan","NV200 Cargo","2018","WHITE","SV","8/7/2023","11","0","0.00","120","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/minivan-rental/canada/laval-qc/nissan/nv200-cargo/2163511","","16345","2580","2062","1432","853"
"1674418","Montréal, QC","SUV","Lexus","NX","2019","WHITE","NX 300","8/27/2022","356","0","0.00","130","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/lexus/nx/1674418","","30398","3129","2144","1404","783"
"2136979","Montréal, QC","SUV","Lexus","NX","2021","","NX 300","7/21/2023","28","0","0.00","140","0","0","0","Turo Standard","5","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/lexus/nx/2136979","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Bluetooth, Keyless entry, Snow tires or chains, USB charger, USB input","41109","3517","2277","1167","536"
"1726275","Mont-Royal, QC","PASSENGER_MINIVAN","Honda","Odyssey","2018","","EX","10/2/2022","320","6","0.02","146","20","2789","4435","Turo Standard","20","5","false","https://turo.com/ca/en/minivan-rental/canada/mont-royal-qc/honda/odyssey/1726275","Android Auto, Apple CarPlay, Backup camera, Bluetooth, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","32574","2852","2082","1479","874"
"2124956","Longueuil, QC","CAR","Kia","Optima","2015","","LX","7/14/2023","35","0","0.00","98","8","500","500","Turo Standard","2","0","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/kia/optima/2124956","AUX input, Bluetooth, Child seat, Heated seats, Snow tires or chains, USB charger, USB input","10556","1628","1847","1485","1018"
"1234181","Montréal, QC","CAR","Kia","Optima","2014","WHITE","","10/25/2021","662","7","0.01","125","2","197","197","Turo Standard","5","6","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/kia/optima/1234181","Android Auto, Bluetooth, Child seat, Heated seats, Sunroof, USB charger, USB input","9640","1872","1849","1591","1033"
"2036740","Montréal-Ouest, QC","CAR","Kia","Optima","2019","","","5/18/2023","92","1","0.01","132","4","328","384","Turo Standard","10","1","false","https://turo.com/ca/en/car-rental/canada/montreal-ouest-qc/kia/optima/2036740","All-wheel drive, Android Auto, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, USB charger, USB input","17110","2106","2064","1214","699"
"2166656","Mirabel, QC","CAR","Kia","Optima","2018","","","8/9/2023","9","0","0.00","115","4","280","280","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/mirabel-qc/kia/optima/2166656","Bluetooth, Heated seats, USB charger, USB input","15024","1931","2000","1286","788"
"2118791","Dorval, QC","CAR","Kia","Optima Hybrid","2014","","LX","7/10/2023","39","0","0.00","124","0","0","170","Turo Standard","8","0","false","https://turo.com/ca/en/car-rental/canada/dorval-qc/kia/optima-hybrid/2118791","AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, USB input","9747","1646","1817","1537","1033"
"2176294","Montréal, QC","CAR","Subaru","Outback","2013","GRAY","2.5i Touring","8/15/2023","3","0","0.00","95","0","0","0","Turo Standard","2","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/subaru/outback/2176294","All-wheel drive, Bluetooth, Child seat, Heated seats, Long-term car, USB charger, USB input","8292","","","",""
"1874618","Verdun, QC","SUV","Mitsubishi","Outlander","2022","BLUE","","1/23/2023","207","0","0.00","131","1","125","229","Turo Standard","8","0","false","https://turo.com/ca/en/suv-rental/canada/verdun-qc/mitsubishi/outlander/1874618","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","29724","2803","1453","2041","1033"
"1965909","Montréal, QC","SUV","Mitsubishi","Outlander","2022","GRAY","","3/30/2023","141","1","0.01","200","0","0","750","Turo Standard","7","1","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/mitsubishi/outlander/1965909","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger","32652","3080","2329","906","317"
"2164846","Montréal, QC","SUV","Mitsubishi","Outlander PHEV","2023","","SEL","8/8/2023","10","1","0.10","120","6","527","527","Turo Standard","6","1","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/mitsubishi/outlander-phev/2164846","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Ski rack, Snow tires or chains, Sunroof, Toll pass, USB input","43373","","","",""
"2169009","Montréal, QC","CAR","Volkswagen","Passat","2016","","Trendline","8/10/2023","8","0","0.00","108","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/volkswagen/passat/2169009","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Bluetooth, GPS, USB input","12304","2006","1932","1512","987"
"1625800","Montréal, QC","SUV","Nissan","Pathfinder","2018","BLACK","S","7/29/2022","385","26","0.07","150","8","1126","8624","Turo Standard","68","23","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/pathfinder/1625800","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Long-term car, Pet friendly, USB charger, USB input","18322","2419","2049","1401","839"
"1988170","Montréal, QC","SUV","Jeep","Patriot","2011","","North","4/15/2023","125","30","0.24","115","7","810","3664","Turo Standard","42","16","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/jeep/patriot/1988170","Long-term car, USB input","","","","",""
"2161438","Montreal, QC","CAR","Toyota","Prius","2015","","Base","8/5/2023","13","0","0.00","118","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/prius/2161438","","14552","2179","1916","1620","1033"
"1832182","Montréal, QC","CAR","Toyota","Prius c","2019","BLUE","Technology","12/22/2022","239","10","0.04","125","5","600","2805","Turo Standard","12","9","true","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/prius-c/1832182","AUX input, Backup camera, Bluetooth, GPS, Heated seats, Snow tires or chains, Sunroof, USB charger, USB input","","2000","2052","1187","687"
"2059174","Montreal, QC","CAR","Toyota","Prius Prime","2022","GRAY","","6/2/2023","77","1","0.01","123","15","1245","2545","Turo Standard","5","1","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/prius-prime/2059174","Apple CarPlay, Backup camera, Bluetooth, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, USB charger","31703","2931","1451","2164","1033"
"1703778","Montréal, QC","SUV","Audi","Q3","2022","BLUE","Progressiv","9/16/2022","336","35","0.10","145","7","856","12287","Turo Standard","176","30","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/audi/q3/1703778","Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof","37838","3629","2360","979","350"
"1771607","Montréal, QC","SUV","Audi","Q3","2023","GRAY","Komfort","11/3/2022","288","11","0.04","225","0","0","1600","Turo Standard","89","10","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/audi/q3/1771607","Long-term car","40201","","","",""
"1884598","Montréal, QC","SUV","Audi","Q3","2022","WHITE","Komfort","1/30/2023","200","17","0.09","131","16","2155","9084","Turo Standard","152","17","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/audi/q3/1884598","All-wheel drive, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","34508","3323","1451","2164","1033"
"2097273","Boisbriand, QC","SUV","Audi","Q3","2022","","","6/26/2023","53","1","0.02","140","2","293","543","Turo Standard","7","1","false","https://turo.com/ca/en/suv-rental/canada/boisbriand-qc/audi/q3/2097273","All-wheel drive, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Snow tires or chains, Sunroof","43841","3540","2356","968","345"
"2108333","Longueuil, QC","SUV","Audi","Q5","2023","","Progressiv","7/3/2023","46","0","0.00","220","0","0","0","Turo Standard","4","0","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/audi/q5/2108333","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","52078","4513","2456","935","299"
"2159161","Côte Saint-Luc, QC","SUV","Audi","Q5","2018","BLACK","Progressiv","8/4/2023","14","0","0.00","175","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/cote-saint-luc-qc/audi/q5/2159161","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","25666","2970","2090","1498","882"
"1813548","Laval, QC","SUV","Audi","Q5","2018","WHITE","","12/6/2022","255","9","0.04","158","2","318","3988","Turo Standard","46","9","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/audi/q5/1813548","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","25666","2970","2090","1498","882"
"2167007","Laval, QC","SUV","Audi","Q5","2018","","Komfort","8/9/2023","9","0","0.00","140","0","0","0","Turo Standard","5","0","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/audi/q5/2167007","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, Ski rack, Toll pass, USB charger, USB input","23795","2827","2080","1475","872"
"1854208","Montreal, QC","CAR","INFINITI","Q50","2015","BLACK","Base","1/8/2023","222","8","0.04","135","0","0","328","Turo Standard","51","8","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/infiniti/q50/1854208","All-wheel drive, AUX input, Backup camera, Blind spot warning, Bluetooth, Child seat, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, Toll pass, USB charger, USB input","","2197","1918","1623","1033"
"2061526","Montréal, QC","SUV","Nissan","Qashqai","2019","","","6/3/2023","76","7","0.09","130","6","528","2352","Turo Standard","33","7","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/qashqai/2061526","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Child seat, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","18457","2161","2069","1228","705"
"2117990","Montréal, QC","SUV","INFINITI","QX50","2021","","PURE","7/10/2023","39","0","0.00","142","28","3304","4366","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/infiniti/qx50/2117990","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Child seat, GPS, Heated seats, Pet friendly, Snow tires or chains, USB charger, USB input","29707","3073","1451","2164","1033"
"2071513","Vaudreuil-Dorion, QC","SUV","INFINITI","QX60","2015","","Base","6/10/2023","69","0","0.00","126","15","1425","3059","Turo Standard","9","0","false","https://turo.com/ca/en/suv-rental/canada/vaudreuil-dorion-qc/infiniti/qx60/2071513","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Child seat, GPS, Heated seats, Keyless entry, Pet friendly, Sunroof, Toll pass, USB charger, USB input","15450","2365","1933","1649","1033"
"1877311","Montreal, QC","SUV","Land Rover","Range Rover Evoque","2016","WHITE","HSE Dynamic","1/25/2023","205","18","0.09","135","20","2485","7004","Turo Standard","125","16","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/land-rover/range-rover-evoque/1877311","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, USB charger, USB input","23538","3189","2027","1718","1033"
"1087962","Dorval, QC","SUV","Land Rover","Range Rover Evoque","2017","GRAY","HSE","7/20/2021","759","69","0.09","250","2","500","13352","Turo Standard","610","50","true","https://turo.com/ca/en/suv-rental/canada/dorval-qc/land-rover/range-rover-evoque/1087962","All-wheel drive, AUX input, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","24398","2959","2049","1603","980"
"2123286","Montréal, QC","SUV","Land Rover","Range Rover Sport","2018","GRAY","HSE","7/13/2023","36","0","0.00","249","3","747","996","Turo Standard","18","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/land-rover/range-rover-sport/2123286","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Bluetooth, GPS, Heated seats, Long-term car, Sunroof, USB charger, USB input","40157","4987","2188","1729","984"
"2170216","Montréal, QC","SUV","Land Rover","Range Rover Sport","2018","","SVR","8/11/2023","7","0","0.00","500","2","900","900","Turo Standard","2","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/land-rover/range-rover-sport/2170216","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","67979","5503","2267","1914","1033"
"1609219","Laval, QC","SUV","Land Rover","Range Rover Sport","2019","WHITE","Dynamic","7/20/2022","394","9","0.02","399","1","274","8544","Turo Standard","149","9","true","https://turo.com/ca/en/suv-rental/canada/laval-qc/land-rover/range-rover-sport/1609219","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Snow tires or chains, Sunroof, Toll pass, USB charger, USB input","55586","5503","2284","1733","929"
"2028253","Montreal, QC","SUV","Land Rover","Range Rover Velar","2018","BLUE","R-Dynamic SE","5/12/2023","98","5","0.05","215","11","2248","2248","Turo Standard","36","5","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/land-rover/range-rover-velar/2028253","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","37545","4436","2166","1677","961"
